event_id,claim,label,check_worthiness
166657,"H.B. 1369, a North Dakota voter ID law, includes restrictions that disproportionately affect Native American voters.",2,1.0
166770,20 percent of women killed in Intimate Partner Homicides (IPH) who had restraining orders were killed within two days of obtaining it.,1,1.0
166778,"As of October 2018, the office of Georgia Secretary of State Brian Kemp put on hold 53,000 voter registration applications, nearly 70 percent of them submitted by African Americans.",1,1.0
166781,"Singer Michael Bublé's upcoming album will be his last, as he is retiring from making music.",1,1.0
166794,"If voters are turned away from polls on election day, they can ask for a provisional ballot.",2,1.0
167281,Ford is laying workers off due to $1 billion in losses resulting from President Trump's new trade tariffs on metal imports.,1,1.0
167362,"Ted Cruz's net worth increased from $500,000 when he entered the Senate in 2013 to $4.6 million, on a salary of $174,000 per year.",1,1.0
167690,A hundred ISIS terrorists were caught in Guatemala as a migrant caravan headed north to the United States.,1,1.0
167924,Democratic gubernatorial candidate Stacey Abrams burned the Georgia state flag during a protest in 1992.,2,1.0
168156,"2018 Georgia gubernatorial candidate Stacey Abrams owes more than $50,000 in back taxes to the Internal Revenue Service.",2,1.0
168233,Certain travelers who used American or Southwest Airlines can collect money as part of a consolidated lawsuit settlement.,1,1.0
168468,Voting machines in Texas are changing voters' selections to the opposite party's candidate in a U.S. Senate race.,1,1.0
168648,"Cesar Sayoc, the man accused of mailing bombs to prominent Democratic lawmakers and media organizations critical of President Trump, used to be a stripper and was “long known to support Obama.”",1,1.0
168672,Photographs and videos show pipe-bombing suspect Cesar Sayoc in attendance at Donald Trump rallies.,2,1.0
169004,A video shows a group of asylum seekers tearing down a border fence between Mexico and Guatemala.,2,1.0
169050,"Lawyers for Pharrell Williams sent Donald Trump a ""cease and desist"" letter after the president played the song ""Happy"" before a speech on 27 October.",1,1.0
169086,Drinking one diet drink a day triples a person's risk of dementia and strokes.,1,1.0
169163,"American Muslim groups raised more than $190,000 to benefit victims of the mass shooting attack at a Pittsburgh synagogue.",2,1.0
169293,A photograph show park ground in Australia covered with spider webs.,2,1.0
169419,Pardoned felons are allowed to vote.,2,1.0
169491,Tallahassee mayor Andrew Gillum has suspended his campaign for governor of Florida.,1,1.0
169506,A U.S. border patrol agent was killed by attackers using rocks near the border of the United States and Mexico.,1,1.0
169565,"A billboard along route I-170 near St. Louis, Missouri showed President Donald Trump alongside an excerpt from a well-known Gospel verse.",2,1.0
169622,A Libertarian candidate for a U.S. Senate seat in Montana ended his run and endorsed a Republican.,1,1.0
169656,"First Lady Melania Trump's one-day stay at a hotel in Cairo cost the U.S. government $95,050.",1,1.0
170019,The Department of Homeland Security determined that 300 criminals were traveling in the Central American migrant caravan.,1,1.0
170078,Vice President Joe Biden said that illegal immigrants are “already American citizens” to him.,2,1.0
170260,"An MSNBC crew blocked a handicapped parking space outside a polling station in Houston, preventing a disabled U.S. Air Force veteran from voting.",1,1.0
170281,A photograph shows a man giving Mitch McConnell a thumbs-down from the voting booth. ,2,1.0
170348,"Despite his claims to the contrary, President Trump has ongoing financial interests in Saudi Arabia.",1,1.0
170576,Did Abraham Lincoln proclaim that 'America will never be destroyed from the outside'?,1,1.0
170718,The Mexican government has offered chartered buses to take Central American migrants the border.,1,1.0
170961,"Several male students at Baraboo High School were photographed performing the Nazi ""Sieg Heil"" salute. ",2,1.0
170966,Georgia Democratic gubernatorial candidate Stacey Abrams admitted her plans could force Georgians to turn over their guns.,1,1.0
171038,"Jerry Brown vetoed a wildfire management bill in 2016, contributing to the prevalence and risk of wildfires in the ensuing two years. ",1,1.0
171127,"If carried out, President Donald Trump's 12 November proposal to finalize the election night results of two contests in Florida would exclude ballots mailed by U.S. military personnel overseas. ",2,1.0
171151,Photographs show President Trump commemorating the 100th anniversary of the end of World War I at a cemetery in the rain.,2,1.0
171180,"A voter in Chatham County, Georgia, had a mail-in ballot returned and listed as ""undeliverable"" even though it was addressed to a county-approved P.O. box.",2,1.0
171380,"In his monthly column for Marvel Comics, Stan Lee wrote that ""racism and bigotry are among the deadliest social ills plaguing the world today.""",2,1.0
171415,Four quotations attributed to PETA president and co-founder Ingrid Newkirk in a viral November 2018 meme are authentic. ,1,1.0
171416,"President Trump did not attend Veterans Day services at Arlington National Cemetery marking the 100th anniversary of the end of World War I, but representatives of the French government did.",2,1.0
171890,"In November 2018, Democratic U.S. Representative Eric Swalwell suggested launching nuclear weapons against gun-owners who refused to hand over or sell semi-automatic rifles to the U.S. government. ",1,1.0
171922,"Melania Trump's one-day visit to Toronto resulted in $174,000 in hotel charges.",2,1.0
172176,"In 2006, the skeletal remains of Joyce Carol Vincent were found in her home, with the television on, years after her death. ",2,1.0
172194,Sen. Cindy Hyde-Smith posted photographs of herself wearing a Confederate soldier's hat during a visit to the home of Jefferson Davis.,2,1.0
172811,Customs and Border Protection agents used tear gas at a rate of about once a month during the presidency of Barack Obama.,2,1.0
172864,Barack Obama once wrote that becoming Donald Trump was the American dream.,1,1.0
172950,The Trump administration reversed a previous decision to put land in trust for the Mashpee Wampanoag tribe.,2,1.0
173099,Students and faculty at Oakland University were given hockey pucks to use in the event of a mass shooting attack.,2,1.0
173108,"Dick Van Dyke said of Donald Trump, ""There are millions of people who share his anger, paranoia, and his hatred ... I think we have to stop a man who wants to be the dictator.""",2,1.0
173126,"Acting Attorney General Matthew Whitaker said that Muslims, Jews, and atheists shouldn't be judges.",1,1.0
173177,"While serving as U.S. Vice President, Henry A. Wallace wrote a piece warning Americans about the dangers of fascism.",2,1.0
173909,Freelance reporter Hal Lundgren wrote a letter to Lebron James criticizing the NBA star for comments he made about President Trump. ,1,1.0
173962,A video shows a sea cucumber that resembles a headless chicken. ,2,1.0
173983,"In 2014, Mexican authorities arrested and tortured a U.S. Marine for ""accidentally crossing the border,"" tying him to a bed for nine months in the process. ",1,1.0
174099,Netflix announced that 'Friends' would no longer be available for customers to stream after the end of 2018. ,1,1.0
174115,A photograph shows an advertisement for Smirnoff vodka containing an apparent dig at President Trump. ,2,1.0
174129,"Retired U.S. Army General Barry McCaffrey opined that President Trump poses a ""serious threat to U.S. national security.""",2,1.0
174130,"Students at a school in Honolulu, Hawaii were accidentally given Pine-Sol fluid instead of apple juice. ",2,1.0
174165,The Congressional seats of almost three dozen Republicans who voted to repeal Obamacare were lost to Democrats in 2018.,2,1.0
174335,"Paul McCartney wrote the song ""Blackbird"" during a visit to the U.S., inspired by the civil rights movement.",2,1.0
174610,An elementary school principal in Nebraska banned candy canes from schoolrooms because they supposedly represent Jesus.,2,1.0
174708,President Trump did not recite the Apostles' Creed as other attendees did during George H.W. Bush's funeral. ,2,1.0
174906,A photograph shows President Trump kissing former senator Bob Dole on the forehead. ,2,1.0
174954,A photograph shows former FBI director Robert Mueller meeting with former Ukrainian president Viktor Yanukovych in 2013.,2,1.0
174974,A photograph shows a couple protesting a Jewish man’s deportation from the U.S. back to Nazi Germany. ,2,1.0
175117,"449,000 California residents turned down jury duty because they are not U.S. citizens, despite being registered to vote.",1,1.0
175135,ALDI offers free food to homeless people at their stores after 4 PM on Christmas Eve. ,1,1.0
